7884,33,weapon,Toxic_Damage,Cold_Damage,Status_Chance,Slash_Damage,Damage_vs_Grineer,Heat_Damage,Fire_Rate__Attack_Speed,Channeling_Damage,Magazine_Capacity,Zoom,Range,Reload_Speed,Damage_vs_Corpus,Status_Duration,none,Critical_Damage,Damage_vs_Infested,Puncture_Damage,Finisher_Damage,Multishot,Critical_Chance,Impact_Damage,Flight_Speed,Weapon_Recoil,Channeling_Efficiency,Ammo_Maximum,Combo_Duration,Damage__Melee_Damage,Punch_Through,Electric_Damage,Critical_Chance_on_Slide_Attack,price
Akvasto,-10000,100,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Staticor,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,300
Tenora,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,80
Pox,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Despair,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,40
Destreza,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,70
Snipetron,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,190
Laser Rifle,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,15
Orthos,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,130
Dual Cleavers,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,30
Lesion,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,250
Dual Skana,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,10
Plague Keewar,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,2000
Lacera,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,100,555
Balla,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,2000
Pandero,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,300
Galatine,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,200
Sicarus,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,1000
Fragor,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,60
Despair,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,499
Orvius,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Kogake,-10000,-10000,50,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,300
Tonkor,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,15
Ninkondi,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,90
Zhuge,100,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100
Twin Krohkur,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,400
Opticor,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,1250
Tonkor,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,15
Lenz,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,600
Plague Bokwin,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,9001
Tigris,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,450
Dark Sword,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100
Balla,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,800
War,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,200
Despair,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,5000
Tenora,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Daikyu,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,300
Marelok,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,250
Attica,100,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,250
Vulkar,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,450
Twin Krohkur,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,500
Arca Titron,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,550
Acrid,100,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,35
Dehtat,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50
Zakti,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,50,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,225
Destreza,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,125
Sibear,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,175
Cyath,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,500
Lesion,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,110
Dera,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,70
Rubico,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,50,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,70
Atterax,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,400
Vectis,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,50,-10000,100,-10000,-10000,-10000,500
Ignis,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,275
Mios,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,350
Acrid,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,20
Dragon Nikana,-10000,-10000,-10000,-10000,50,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,230
Atterax,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,3000
Grakata,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,150
War,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,300
Ignis,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,500
Endura,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,75
Zakti,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,300
Convectrix,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,80
Convectrix,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,50,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,110
Mutalist Quanta,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,50
Tipedo,-10000,100,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,80
Obex,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,40
Destreza,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,60
Magistar,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,175
Volnus,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,60
Penta,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,25
Destreza,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,400
Sigma & Octantis,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,400
Zenistar,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,400
Scoliac,-10000,-10000,-10000,-10000,-10000,100,100,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,2500
Strun,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,800
Cyath,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,700
Glaive,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,299
Sybaris,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,850
Akbolto,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,2600
Fragor,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,150
Twin Kohmak,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,200
Mutalist Quanta,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,150
Marelok,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,150
Grakata,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100
Twin Basolk,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,25
Twin Kohmak,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,150
Vectis,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,350
Balla,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,150
Akstiletto,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,900
Kogake,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,160
Opticor,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,800
Nikana,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,599
Twin Krohkur,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,600
Hek,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,250
Akbolto,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,100,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,800
Attica,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,80
Penta,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,40
Tigris,-10000,-10000,100,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,350
Ballistica,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,600
Kraken,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,40
Pyrana,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,50,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,100,-10000,-10000,-10000,200
Dread,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,400
Fragor,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,60
Tipedo,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,300
Furax,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,300
Dual Cleavers,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,200
Lenz,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,100,-10000,-10000,-10000,850
